date,likesCount,commentsCount,text
2023-12-17 16:43:53+00:00,3,0,And the denialists and conspiracists show up every time.
2023-12-14 18:02:20+00:00,10,15,"Our government promotes fear for funding, if your young, live your lives free of this nonsense…."
2023-12-15 22:42:43+00:00,14,0,"One thing is common among climate change deniers, low intelligence. Seen clearly in this comment section."
2023-12-15 04:40:57+00:00,3,3,"If you can’t give me a basic description about the laws of thermodynamics in closed systems, nothing crazy…just a general overview of each of the laws and how they apply to earths systems….just off the top of your head.

I will not listen to you about your opinion on climate change.
These self proclaimed critical thinkers that think they understand the complexities that is climate change crack me up"
2023-12-14 22:37:45+00:00,17,30,"From another site

The climate change hoax has collapsed. A devastating series of research papers has just been published, revealing that human activity can account for no more than a .01°C rise in global temperatures, meaning that all the human activity targeted by radical climate change alarmists — combustion engines, airplane flights, diesel tractors — has virtually no measurable impact on the temperature of the planet.

Finnish scientists spearheaded the research, releasing a paper entitled, “No Experimental Evidence for the Significant Anthropogenic Climate Change.”

This is further supported by researchers at Kobe University in Japan who published a nearly simultaneous paper that reveals how changes in our planet’s magnetic field govern the intensity of solar radiation that reaches the lower atmosphere, causing cloud formation that alters global temperatures.hat study, published in Nature, is called, “Intensified East Asian winter monsoon during the last geomagnetic reversal transition.”"
2023-12-15 19:32:02+00:00,5,11,"and the solar flare high activity has nothing to do with the higher November temperatures? interesting..

The only human activity to cause huge impact on the planet and change was Nuclear testing and Hydrogen bomb's that have been hugely used and tested in the past but zero accountability by Governments of the world, Cfc's were the blame towards the hole in the Ozone but interestingly Nuclear testing in the most sensitive layers of the Atmosphere have happened with Nuclear testing in the Stratosphere. It's all a huge sham with lack of accountability by the real parties responsible!"
2023-12-14 16:59:04+00:00,6,5,I love this weather couldn't have a better winter unless it was 70 would love that too
2023-12-15 11:44:47+00:00,7,14,"That normal because we are entering 12000 cycle. It happened before, mammoths extinguished så, neanderthals, Atlantis, Ice age, Great flood,... Men they all had healthy ocean som cooled down the planet and helped that few thousand people survived. Not we. From december 2024 we will be unable to stop changes and protect ourselves."
2023-12-22 15:27:58+00:00,0,0,"We forgot a huge informations about climatic changment, the time it take to do à full Day. 

This is the most important informations that need to be added to all calculation as it easy to understand that climat change are 100% normal... if you put a chiken to heat at 200f for 18h or put 200f 12h what the change in the condition of the Meat ? They did not receive the same heat périod, well same as earth does heat more in time now then climate getting burn more long in time"
2023-12-14 19:54:36+00:00,1,0,I thought we are having an El Niño
2023-12-14 18:22:30+00:00,4,1,John Kerry to the rescue with his private jet.
2023-12-15 16:43:54+00:00,6,0,This is what happens when politicians are in charge of climate policy instead of scientists.
2023-12-14 23:29:27+00:00,18,31,NASA is a reliable source ; I really dont understand how people can be so ignorant...
2023-12-15 13:52:43+00:00,0,0,"La tendencia del calentamiento se mantiene, genera incertidumbre y preocupación, superaremos la meta del 1.5 C. no hay duda."
2023-12-15 19:30:04+00:00,1,1,I wonder if over population has anything to do with this ?.
2023-12-15 03:23:16+00:00,1,3,Did the Canadian wilfires have an effect?
2023-12-14 17:59:40+00:00,0,0,Vielleicht ist ja die Nordhalbkugel zZ etwas mehr der Sonne zugeneigt ❗️
2023-12-15 07:54:52+00:00,0,1,My friend Ben Ben thinks climate change is a hoax and thinks all the scientists who study it are corrupted by? Big climate? Dunno.
2023-12-15 15:47:22+00:00,4,13,What agenda is NASA pushing now?
2023-12-14 20:33:40+00:00,6,1,Joe has it all figured out how to fix it.
2023-12-14 17:29:18+00:00,34,10,"Everyone knows what's going to happen, why it's happening,  what to do and how to make a change yet we are moving faster towards the catastrophic future."
2023-12-14 22:58:57+00:00,0,0,oooooohot….oooooobad
2023-12-14 22:14:03+00:00,0,2,And?..
2023-12-14 19:44:08+00:00,0,17,Move the thermometer back to where it was then .. not on tarmac
2023-12-15 07:25:17+00:00,0,4,What is the reason of this global augmentation of temperature?
2023-12-14 22:33:46+00:00,0,6,"After Human extinction, carbon in the atmosphere will vanish and the Earth will return to whatever climate trends would have happened without us."
2023-12-14 17:19:36+00:00,21,19,November and December has been the coldest ever in Sweden. We had snow since middle of November and getting -10°C
2023-12-14 17:37:14+00:00,4,4,"Back in the 90s, we used to wear sweaters on christmas here in Honduras.
Now its so hot we need to be inside a room with AC.

The world has changed… 
It can get over 110F over here. Something unprecedented in the 90s."
2023-12-14 21:06:38+00:00,2,0,Edward Motzi This sounds like you:
2023-12-15 21:05:42+00:00,0,0,",there's still plenty of  flat earthers around."
2023-12-15 02:03:06+00:00,2,93,It's all happened before.
2023-12-15 02:31:07+00:00,0,0,Y cada año será más caliente
2023-12-15 11:10:31+00:00,0,1,😅🖕
2023-12-24 07:26:22+00:00,0,0,There is no time 🌤️
2023-12-25 13:34:39+00:00,0,0,Heavy rain Heiker Mendozaa
2023-12-15 11:02:48+00:00,3,1,Bs
2023-12-15 19:04:09+00:00,0,0,"At a rate of 10-20 breaths per minute, join the Indoor Air Quality movement. Stay informed with alerts, guiding you to leave areas with air pollution that may pose health risks over time. 
#InflationReductionAction
#EnergyReductionAction"
2023-12-15 14:26:45+00:00,0,0,These turd stains think it’s funny.
2023-12-14 21:29:19+00:00,1,0,Fake garbage nasa lies
2023-12-14 17:25:52+00:00,1,0,BS.
2021-10-31 16:30:32+00:00,3,17,AGW is not linear.
2021-10-31 16:02:45+00:00,24,18,Cue The deniers screaming over this being  fake news
2021-10-31 20:33:24+00:00,4,14,Note that the climb really starts in 1980 - exactly when China's massive industrial development began.
2021-11-01 15:42:25+00:00,120,72,"You are being gas-lighted. Have any of you heard at any time how the science of global temperature is measured. Probably not, which is why its so easy for NASA to fool you. They believe it themselves its been so successful a campaign. You all look at weather which is chaotic and always has been, you just hear more about it so you think its a real problem. Appeal to authority is a logical fallacy and this subject is rife with it. Check out some of the opposing thought on the subject mostly by scientist that no longer have anything to lose, Professors emeritus, retired climate scientists, they tell the truth. The orbit of Jupiter has more to do with our climate than carbon, and the sun is the major factor along with water vapor. Plants die at 150 ppm carbon and 400 ppm is no big deal. We have had ice ages with carbon at 800ppm, Do your own research people."
2021-11-02 06:13:57+00:00,4,0,To me it's just amazing to see how locked in the warming has been since 1980.  Like a turning point was hit in 1980.
2021-10-31 16:09:28+00:00,3,0,"That's one scary ""Graph"" Costume"
2021-11-01 07:04:01+00:00,0,1,"NASA Climate Change Can you post graphics of industry revolution and the relation with CO2 emissions or Other gases that affect climate???
Regards"
2021-11-01 11:27:28+00:00,1,0,Yep! I remember cooler Halloweens!
2021-11-02 01:11:13+00:00,0,0,"When will we all agree to just stop burning stuff? Probably never, at least in my lifetime."
2021-11-03 13:55:11+00:00,0,0,As soon as possible we should change our lifestyles .
2021-11-01 15:56:25+00:00,1,0,I wish if I shared this I could also share all of your responses to the doubters in comments. They're brilliant!
2021-10-31 20:48:42+00:00,0,0,Erin Haas Brassil check out the Anoka reference in the post for this NASA climate graph
2021-11-01 11:28:34+00:00,0,0,Scary!
2021-10-31 20:22:18+00:00,3,0,"Our planet, and especially Earth's ecosystems, including humans, are experiencing constant threats to  extinction humanity, at first - climate crisis, pandemics, near Earth flying objects (e.g. Appophis and other asteroids), ozone layer destruction or magnetic field altering or weakening and so on.... not speaking already about techogenical catastrophs.... if people were thinking about that, would be very helphul for ourselves....but till now we have some sceptics, denying clear signs.."
2021-10-31 18:40:27+00:00,34,30,"Here is what you need to know about Climate Change....No one can define it. It's a big scary phrase used to part you with your money...which when you come to think about it, everything is used to part you with your money. So you should have seen it coming."
2021-11-04 02:23:09+00:00,0,1,"What do we do?  Congress is negotiating away planet protections.  Oil and gas gluttons are winning the fight and we are just about out of time.  Want to remain hopeful, but it's getting tougher. What can we do?"
2021-11-03 20:01:07+00:00,1,0,A good visual representation of those memories that so many of us have of it being colder when we were growing up!
2021-11-03 13:13:37+00:00,0,0,Jusst Jess
2021-11-02 23:20:23+00:00,0,3,"Carbon increases, oxygen decreases.

Is there a graph of nitrogen in the atmo?  Shame we can't use that for energy."
2021-11-02 14:10:42+00:00,0,0,The industrial revolution was the beginning of the end for the human species.
2021-11-02 10:42:40+00:00,3,0,"Woah, NASA had the scariest Halloween post I’ve seen this year."
2021-11-02 08:34:49+00:00,2,0,NASA Climate Change can surely drop the mic now! Bravo.
2021-11-01 20:18:58+00:00,5,11,"At about 8243 B.P., there was a 3C rise in global surface temperature in less than a century, followed by an equally precipitous drop by 3C in less than a century. Has anybody ever explained that? (Petit et al., Nature, 1999, w/over 7,000 citations)

Then there was that retreat of the Laurentide glacier from the current location of Moraine, Ohio, that began about 23,000 years ago. What I want to know is, when we gain control of global surface temperature - a power we have never had - are we going to bring the glacial ice pack all the way back down to cover Dayton, or only enough to smother Canada?

Climate change gave us Canada. Don't hate Canada.

It also gave us Lake Erie, Niagara Falls, Nantucket, Martha's Vineyard, Cape Cod, the British Isles, Scandinavia, and Switzerland.

For the love of cheese and chocolate, don't hate Switzerland.

And if you're ever on Almenalp above the Kander Valley, just imagine Kandersteg under 1000 meters of pack ice as you look over to the alpine pasture on the opposite side."
2021-11-01 19:20:49+00:00,2,0,"I am not blaming or deamoning industrialization. But western industrialization is the cause. Now we know the cause, kindly direct statement to causing nations to upgrade industrialization to 7.0 to accommodate climate improvement."
2021-11-01 17:36:50+00:00,5,0,"Give up NASA, internet has liberated its “Google scientists” and they say you’re fake. So let us with our naturally warming flat earth."
2021-11-01 12:49:15+00:00,1,0,Fact !! During the 1950s houses built in miami and south Florida  had fireplaces . None do anymore but they are slowly being eliminated into new housing constructed the further north you go .
2021-11-01 10:46:34+00:00,19,3,Thanks for defining 'anomaly' in this context. It is tiresome to have to explain the term repeatedly for people who cannot be bothered to look it up.
2021-11-01 07:50:31+00:00,0,0,The Mother Earth is in sorrow. Can we do something?
2021-11-01 07:35:39+00:00,3,0,The evidence screams that we're on a collision course with a bad future IF we do not change asap. It's about time politicians get off their penguin asses and enforce changes to  industry to reverse this ominous trend.
2021-11-01 05:26:12+00:00,0,2,If it is a recurring cycle; why don’t we plan for it and be prepared for the destruction that comes.
2021-11-01 04:44:57+00:00,0,0,So depressing
2021-10-31 23:38:16+00:00,15,0,"""Do you remember the famous 97% study - that 97% of climate science supported the consensus on human-caused climate change? Well we have just published an update for 2012-2021 papers in the same journal, Environmental Research Letters. The figure is now... drumroll please...99.9%!""
https://news.cornell.edu/stories/2021/10/more-999-studies-agree-humans-caused-climate-change"
2021-10-31 21:04:51+00:00,37,0,"As Elizabeth Kolbert said in her book, ”The Sixth Extinction”  Man is doomed to be the sixth extinction if we do not act aggressively & immediately to address climate change!"
2021-10-31 19:15:08+00:00,62,52,"Too bad we don’t see Oct 1821 or 1721, just keep going back and you will find the medieval warming period peak as high as we are now, back well before the little ice age.  #🏒"
2021-10-31 16:14:34+00:00,9,22,"Scary! This is a great graphic to remind everyone that correlation is not causality. We know that even though kids want Halloween to be warm, the advent of trick or treating and such wishes did not *cause global temperature rises since then. For that, we should consult the experts who know even more (was: far more) than what is shown in a single graph. (Edited for clarity)"
2021-10-31 16:13:21+00:00,1,0,Wow! 100 years this year! I didn't know that.
2021-11-01 19:44:03+00:00,0,0,Jimmy Valmer
2021-11-02 22:20:56+00:00,0,0,"You are a big lier.
The Earth is Flat.
The Weather warmnes is beacause of Harp, chemtrails, and...that you and your friends did.
Its not about weather its about CONTROL.
Its new enorm."
2021-10-31 20:21:34+00:00,1,0,"Small consolation, but it'll be in the high 60's as darkness falls where I live, so hopefully fewer folks will be burning wood and triggering asthma attacks and misery among young and old alike."
2022-12-22 18:12:11+00:00,126,14,I can only hope to someday attain the level of patience the person running NASA’s social media has.
2022-12-24 13:24:57+00:00,7,0,Great post NASA Climate Change. No doubt the fossil fuel trolls will soon be out in force.
2022-12-22 17:45:43+00:00,17,4,Weather is not climate! Climate allows extremes in weather whether it is extreme heat or cold or extreme drought or extreme precipitation/snow.
2022-12-23 05:54:15+00:00,8,8,"It's amazing that well educated people I know still claim the global warming of today is just sheer coincidense, hence continuing to hide their heads in the sand! Also they can't seem to get it into their heads that it's not so much about hot weather but more aboutEXTREME weather which we do have plenty of now."
2022-12-22 16:55:06+00:00,43,0,"thank you for the research you do, and for sticking to the science when people want it politicize it."
2022-12-22 21:41:52+00:00,0,7,Perhaps there are new lives being born who will have solutions to problems!
2023-04-02 21:07:57+00:00,0,0,It's been getting warmer ever since the end of the little ice age. How surprising 😮 🙄
2022-12-22 23:04:04+00:00,0,4,"What PPM were the CO2 levels in atmosphere about 50million years ago? 
I found a graph that claims ~1500ppm, just wanted to see if that's legit; though if the correlation with CO2 in atmosphere and global avg temp is anything to go by, it would explain why a large portion of life on earth was cold blooded, right?"
2022-12-22 17:20:18+00:00,10,27,Do you have another graph for before 1880?I listened to Randall Carlson talk about historic temperatures and sea level changes. What is your source of information NASA goes to for such records?I'd like to compare his charts with NASAs. His charts go back around 13000 years ago.
2022-12-22 17:13:36+00:00,38,1,"The deniers don’t realize that it may be 20 degrees colder here but it’s that much warmer somewhere else on the planet 
Thermal energy just doesn’t disappear"
2022-12-22 17:14:46+00:00,28,26,"NASA Climate Change how well were climate stations dispersed in 1880? What assumptions are made in terms of comparability of data from back then until now?

It does make much sense to post data points for individual months."
2022-12-23 03:05:33+00:00,0,0,"Temperature increase was constantly rising up as the data suggest and extremes were more frequent. I hope they also include extremes too, maybe next extreme can be predicted."
2022-12-23 02:49:39+00:00,1,6,"please....NASA Climate Change ........
    🗺🏅🌠 ......
    Every year, the world emits 51 billion tons of greenhouse gases into the atmosphere. To prevent a climate catastrophe, we need to reduce this number to zero by the year 2050, and we must act now to do so..This is a measure of the general consumption rate on the planet for the year 2022 AD.... .. Can you know the general consumption rate for the year 1960 AD...  ????? Thank you very much for the answer..... I love you all and wish you continued success...🗺📈📈📈📈📈📈🌡📈📈🚼📈📈📈📈🌐🌦🌦🌦🌦🌦🌦🌦🌦🌦🌦"
2022-12-23 13:58:31+00:00,0,0,🇺🇸🌎
2022-12-23 01:46:05+00:00,0,2,How at some stages like 1900 to 1920 temperature drops in the graph?
2022-12-22 16:55:15+00:00,0,0,🙂🙂🙂
2023-01-12 00:14:21+00:00,0,0,"The next time you're sitting in bumper to bumper traffic with cars lined further than you can see, and then realize that every car expels 6 pounds of carbon per gallon burned,   it adds up"
2022-12-22 17:13:44+00:00,55,2,"To those who cite a very cold day as evidence against global warming, Stephen Colbert once said “..and world hunger is over because I just ate lunch”"
2023-01-09 19:11:04+00:00,0,0,In our area of the country (Pa) a lot of the snow plowing people are Republican who have been against emissions laws. Karma is a b*tch!
2022-12-22 23:58:58+00:00,0,0,politicians keep your hands off our scientists well done NASA forreal ❤️‍🩹
2022-12-23 13:49:13+00:00,3,0,"Funny how every winter after a big blizzard, the same clowns will use it as their ""proof"" global warming is not true. 

Unfortunately a significant percentage of Americans vehemently  deny the reality of human induced global warning, not based on facts but solely based on their political followings. 

The science denial of the Republican party is one of the biggest threats to our planet."
2022-12-24 11:48:53+00:00,0,0,Men argue. Nature acts.
2022-12-22 18:47:19+00:00,0,2,Never seen loess spelled that way. Must be American spelling. 😉
2022-12-23 07:24:02+00:00,1,1,"Despite amazing scientific research, not a single government in the world is prepared to address the problem of fossil fuel."
2022-12-25 14:58:52+00:00,1,0,"How can we bring students who are lacking skills up to speed on greenhouse gases & global warming? I made this graphics-rich resource for our ELA and SPED students, which then became requested by college prep & honors students - Starting from ""what is a greenhouse,"" we carefully move from one idea to the next, bringing all the students to where they need to be

https://kaiserscience.wordpress.com/biology-the-living-environment/human-impact-on-ecosystems/global-warming-and-greenhouse-gases/

After that (at this next link) I offer deeper, related resources:

https://kaiserscience.wordpress.com/biology-the-living-environment/human-impact-on-ecosystems/

* Human-caused atmospheric changes

* The Ozone layer and CFCs

* Global warming has not stopped

* Global warming Industry knew of climate change

* Global warming isn’t natural, and here’s how we know

* Climate skeptics are not like Galileo.

* Causes of the California wildfires

* The discovery of global warming - a full century ago

#globalwarming #climatechange #teachers #NGSS #STEM #Ecology"
2022-12-24 12:00:57+00:00,0,0,You’ve wrong. It’s been warming since the last ice age 20k years ago. And guess what? There will be another ice age one day. It’s a giant cycle.
2023-01-10 02:22:24+00:00,0,0,"Wow, crazy stats."
2022-12-23 00:55:51+00:00,0,0,How anyone can think we have had no impact on our environment is beyond ignorant.
2022-12-22 18:39:09+00:00,0,0,Subir un Grado es demasiado!
2022-12-28 16:43:24+00:00,0,2,"So if people are the cause, how do you explain why we still aren’t in the ice age…in fact if people cause climate change how do you explain any Ice age or recovery? 
… and since cold kills more people than warm, maybe a bit of global warming is a good thing…"
2022-12-22 23:09:19+00:00,1,0,"Weather is like the clothes you wear on a particular day.
Climate is the contents of your wardrobe"
2022-12-23 21:54:24+00:00,0,0,Pourquoi prendre le mois de décembre ? Ok c'est l'hiver dans le nord mais c'est l'été dans le sud...
2022-12-23 00:22:47+00:00,0,0,Nous accélérons toujours depuis 1990 ……
2022-12-23 20:20:44+00:00,0,1,"Just because NASA can't say #HumanCausedGlobalWarming doesn't mean the self-exonerating pseudonyms like ""global warming"" or ""climate change"" land the bullseye. Institutional denialism."
2022-12-24 02:07:52+00:00,1,0,"Started with the Industrial Age, 1880’s - and beyond.  And never in our planets history, has there been such a rapid and steady increase of such significant warming, as there has been since the beginning of the industrial age.  

One pandemic, which did not shut down the planet, but it drastically reduced the amount of carbon emissions drastically and noticeably.  The positive effects of that slowed down activity, were dramatic and instant.

Why can’t we just decide to have global ‘slow downs’ periodically.
Maybe one month out of every year?"
2022-12-28 23:28:24+00:00,0,0,For you deniers I'm just going to say this in short ignorance isn't Bliss it just means you're ignorant honestly
2022-12-23 00:52:06+00:00,0,0,So many Muppets trying to argue with scientists and satellite data hahaha
2022-12-22 22:10:28+00:00,0,0,I'll bet they were talking about a global cooling from 1880 - 1920!!!
2022-12-28 15:52:52+00:00,0,0,https://www.barnesandnoble.com/w/the-great-climate-change-debate-andy-may/1141019734
2023-01-11 05:28:35+00:00,0,0,All fake numbers again
2022-12-23 02:33:48+00:00,4,1,Many people do not understand some very basic facts. Weather is not climate.
2023-01-11 04:17:21+00:00,0,0,You people are absolutely nuts
2023-01-06 19:05:40+00:00,0,0,"The “greenhouse effect” is concerned with the infrared radiation given off by the earth. The sun’s radiation basically passes through the oxygen and nitrogen in the earth’s atmosphere and lands on the earth’s surface, where 70% of it is absorbed; 30% is reflected back into the atmosphere. Part of this radiation bounces off the greenhouse gases and returns to be absorbed by earth. The greenhouses gases (GHGs) are water vapor (H2O), carbon dioxide (CO2), nitrous oxide (NO2) and methane (CH4).

How long does CO2 remain in the atmosphere? This is a difficult question because there are several processes that remove carbon dioxide from the atmosphere. From 65% to 80% of the CO2 that is released into the air dissolves into the ocean over a period of 50-200 years. The rest is removed over several hundred thousand years. According to the IPCC Fourth Assessment Report, about 50% of CO2 increase will be removed from the atmosphere within 30 years, another 30% will be removed within a few centuries and the remaining 20% may stay in the atmosphere for thousands of years. This means that if we could stop carbon dioxide emissions tomorrow, the carbon dioxide in the atmosphere would continue to warm the climate for thousands of years. Methane (CH4), by contrast, persists for about 12 years. Thus, even though methane is 26 times more potent than carbon dioxide, its effect is relatively short-lived. Furthermore, methane has increased from 700 ppb in 1750 to 1893 ppb today; notice that is parts per billion, not parts per million.

If the emissions of carbon dioxide into the atmosphere are causing global warming, how much will the earth warm up by the year 2100? This depends upon how many billions of tons of carbon dioxide are being emitted into the atmosphere. As a general rule, about 1 trillion tons of additional carbon dioxide in the atmosphere (actually 975 billion) will translate to about 125 ppm of additional carbon dioxide. Also, 125 ppm of additional carbon dioxide translates to about 1.8 °F (1 °C) in global warming. This can be verified by the fact that pre-industrial carbon dioxide was about 280 ppm and is now about 405 ppm. During this period, the planet warmed up about 1 °C.

Scientists have measured the amount of atmospheric carbon dioxide which corresponds to 1 ppm and have found that this corresponds to 7.8 billion metric tons of CO2 in the atmosphere. Therefore, in order to increase the global temperature by 1 °C, you would need 125 x 7.8 billion or 975 billion metric tons of carbon dioxide. A metric ton equals 1,000 kilograms (or 2.2 x 1,000 = 2,200 pounds); the U.S. is the only country in the world that does not use the metric ton. In 2016, the world pumped 36.1 billion metric tons (or 39.8 U.S. Gt) of carbon dioxide into the atmosphere. The average per capita emission of carbon dioxide is 7 metric tons per person per year. In the year 2100, there will be about 11 billion people. Therefore, in 2100, in a business-as-usual scenario, we can expect the world to emit 11 x 7 or 77 billion metric tons into the atmosphere per year or an average of 56.5 billion tons for the next 80 years, i.e., an accumulation of 4.52 trillion tons of CO2 by 2300.  Less 25% (1.13 Tt) due to carbon sinks (the oceans are almost saturated with CO2), the world will have an accumulation of 3.4Tt (4.52 – 1.13) of carbon in the atmosphere. Dividing 3.4 trillion tons of CO2 by 975 million = 3.48 °C (6.26 °F).  This means that the world will be 6.26 °F warmer in 2100 than it was in 2020.

The rise in sea level comes from two distinct processes: water expansions (3.3 feet) due to the added 6.26 °F of increased temperature and melting ice, mainly from Greenland (.41 feet) and the Antarctica (.2 feet) or 3.91 total feet by 2100, as well as increased extraction of groundwater due to irrigation.   Although we do not usually notice it, water expands very slightly as it gets warmer. The second and potentially greater contribution to rising sea level comes from the melting of glacial ice. Antarctica has 90% of the ice, Greenland has 9% of the ice (2,931 trillion tons of ice) and the remaining 1% is tied up in continental glaciers, which except for the Himalayas will all melt by 2100.  If Greenland completely melts, it will raise the sea level by about 24 feet (7.2 meters).  If the Antarctica completely melts, it will add 200 feet (or 60 meters) to the sea level rise.   

In the year 2100, I predict that fossil fuels will be almost depleted (coal may last until 2150) and that the temperature rise will level off. My model predicts that Greenland will be losing about 500 Gt of ice per year until the end of the century, resulting in about 0.41 feet of sea level rise by 2100.  In addition, the Antarctica will add another 0.2 feet of sea level rise. Adding this to the 3.3 feet for thermal warming results in a sea level rise of 3.9 feet.  Now add 2 feet due to melting of the West Antarctic Ice Sheet (WAIS) due to the collapse of the Pine Island and Thwaites glaciers and you have a 5.9 foot sea level rise by the end of the century.  NOAA (the National Oceanic and Atmospheric Administration) states that the oceans could rise 8 feet by 2100 under a worse-case scenario, namely a complete collapse of the WAIS.  

What effect would a 5.9 foot sea level rise have on the U.S.? Miami is one of the most vulnerable places to rising seas. About 2 million Americans would see their homes permanently flooded if sea levels rise just 3 feet. If the sea level rises 6 feet, 6 million Americans would see their homes permanently flooded. A new study predicts that as many as 13.1 million Americans in coastal areas will have to relocate by 2100 if the sea level rises 5.9 feet (1.8 meters), which is what I expect to be the most likely scenario.

In addition to sea-level rise, global warming is contributing to increases in the spread of insect-borne illnesses and crop-damaging pests. For example, diseases such as Zika, dengue fever and chikungunya are transmitted by mosquitoes, which pick up these diseases by biting infected people and then spreading them to other people through subsequent bites. Research has shown that warmer temperatures shorten the incubation period, which means the disease can spread more rapidly. Warmer temperatures also tend to increase the geographic range of insects.

Global warming also translates into more extreme weather events because higher temperatures mean an increase in energy in the atmosphere and oceans; energy is what drives weather. While we cannot attribute any particular storm to global warming, we can tie an overall trend to global warming. It makes logical sense that warm ocean waters give birth to more intense weather. Generally, hurricanes cannot survive for long over sea surfaces that are cooler than about 79 °F (26 °C). The longer the ocean waters stay above 79 °F, the more opportunity there is for a hurricane to blossom.

Lastly, global warming will result in more droughts, floods and water scarcity.  Demand for water has tripled during the past 50 years. Currently a half billion people live in a water-stressed country. By 2025, that number is expected to increase to about 3 billion. The vast majority of fresh water, about 70%, is used for agriculture. On the U.S. East Coast, much of the water supply comes from surface water, whereas most of the Midwest gets its water supply from a combination of surface waters and well water. The well water comes from underground aquifers such as the Ogallala Aquifer. At present rates of withdrawal, parts of the Ogallala Aquifer water will be available for irrigation for only another 10 to 20 years."
2022-12-27 04:01:11+00:00,0,0,"Is CO2 Earth's Thermostat?
Carbon dioxide has little or nothing to do with global warming. CO2 Is currently traced at 400 ppm. That is one carbon-dioxide molecule for every 2500 parts of the atmosphere. Humans contribute only a scant 16 ppm, which is 4% of the total CO2 accumulated in a year. CO2 only holds heat for a few seconds, and there is not enough of it to drive climate change. It is thermodynamically impossible!
Also, bear in mind, that water vapor is the earth's most abundant and effective Greenhouse Gas. CO2 is only 5% of the earth's CHG. Water vapor is 95% of the earth's GHG and holds heat far longer than CO2.
Lastly, CO2 will increase only after temperatures rise (eg. El Nino) and oceans degas. Conversely, CO2 levels drop as temperatures cool. In other words, CO2 levels are influenced by heat or the lack thereof and therefore do not drive climate but follow climate.
Clearly, CO2 is actually a thermometer and not a thermostat!"
2022-12-25 08:20:00+00:00,0,0,https://www.facebook.com/reel/3246160055626064/
2022-12-23 22:57:24+00:00,0,0,‘
2023-01-06 17:20:49+00:00,0,0,Kevin Lay
2023-03-04 12:43:59+00:00,0,0,"Look at this phone case 
bit.ly/3XmDT8c
What do you think?"
2022-12-28 09:50:43+00:00,0,0,emen
2022-12-23 22:57:29+00:00,0,0,‘Fact’[‘V-x’[![‘]]Ray]’y[2’]💯🎯✔️’💯🎯‼️’🎯💯‼️’
2020-09-15 22:05:10+00:00,1,0,This is our fault
2020-09-15 22:05:05+00:00,0,0,You show em!
2020-09-15 21:56:22+00:00,0,0,Iqbal Badruddin
2020-09-15 21:52:54+00:00,0,0,A very real concern !!!!
2020-09-15 21:52:21+00:00,0,1,Someone send this to tRump !!!
2020-09-15 21:44:55+00:00,0,0,Anneliese Garcia
2020-09-16 16:27:14+00:00,0,0,Just like our government denies that there is global warming well it is an issue the other issue is they cut Federal funding for all parks throughout the United States several years ago they've never got their funding properly back that's why there are so many closed roads throughout our Force industry where you can't even get access into these places they stop wood Gathering wood cutting and everything to save one f****** squirrel or a f****** out for Christ sakes open our lands back up that the people back in collect firewood and do what we got to do to keep this s*** from happening this gets our government's fault for cutting funding for a Forestry Department and this took place years ago and it never recuperated from it I have not forgotten
2020-09-15 22:30:56+00:00,2,0,Some people want to leave Mother Earth and colonize other planet how about we take care of the one we've got first take her from there if we can't take care of Mother Earth how we supposed to take care of another planet this is my question Mother Nature is very angry right now and it's because of mankind and the way he treats her it's time to wake up before it's too late I pray it's not too late already
2020-09-15 23:13:39+00:00,15,11,"Imagine working at NASA after a life of study and having to spend your days reading Jeff explaining you, from his baptism degree, that tHe CliMAte aLwAys cHaNgEd.
And still answer calmly. That goes beyond patience, is sanctity."
2023-12-14 17:17:36+00:00,13,42,"Yes, but, the U.S. mean temperature anomaly , while up a bit in November, appears from NOAA stats to be declining steadily for last 10 years. This map also appears to show that warmer temperatures are recently being distributed more equitably. Why should Florida and California have all the warm weather and not the Arctic?"
2023-12-14 17:07:49+00:00,3,3,"Oh well at least it’s not 1.5c, just 1.44.  🤣"
2023-12-14 16:55:04+00:00,16,0,"""The 1.5'C Paris Agreement red line is dead and the 2.0'C red line is on life support."" 

Dr James Hansen."
2023-12-14 16:51:06+00:00,1,9,I presume this 'burst' of heat is El Nino related. At least I hope so because otherwise we may have passed a climatic tipping point.
2023-12-14 16:37:46+00:00,13,6,My fear is keep crying wolf and when the wolf appears no one will care.
2023-12-14 16:31:36+00:00,2,1,A cause de l’activité humaine ……’ et pourtant cela ne gêne personne que nous soyons 10 milliards sur terre en 2100
2023-12-14 16:31:22+00:00,13,25,And this is going to be hottest December on the record
